SUB_DISTRICT,2017-09-30,2018-09-30
Anupgarh,0.32012453853047235,0.2945814839972461
Charsana,0.2728941591086935,0.2338170511235848
Ganganagar,0.36691608232635775,0.34870958748010283
Karanpur,0.31915614706870765,0.32431217845316784
Padampur,0.3521654595305022,0.3146684910027166
Raisinghnagar,0.3088676688009392,0.30489096376347047
Sadulshahar,0.32226471434513637,0.2932868321918395
Suratgarh,0.31877033993884263,0.29794844968556367
Vijainagar,0.33800393954298846,0.3433664980549175
