SUB_DISTRICT,2017-10-24,2018-10-24
Basoda,3.9786546008544246,3.336830210576143
Gulabganj,3.6179511133180124,3.228470755238362
Gyaraspur,7.992588447548939,7.259168925894126
Kurwal,3.6089914279416955,3.1059813785585373
Lateri,6.238979923841466,5.703600021610936
Nateran,3.6673438335320956,3.349757371386276
Shamshabad,5.500413632095821,4.726738904255589
Sironj,4.273188595060992,3.898615723905152
Tyonda,5.0919531347376275,4.24768041879596
Vidisha,4.598666759609496,4.424336590001069
