SUB_DISTRICT,2017-11-05,2018-11-05
Bhanvad,0.41733675854787816,0.33062686648051764
Kalyanpur,0.28419384884758536,0.21886416555281465
Khambhalia,0.3581933090267787,0.27530877343828764
Okhamandal,0.27331392507673685,0.17916795981439168
