SUB_DISTRICT,2017-11-09,2018-11-09
Barmer,2.7129771517446684,2.088421695507367
Baytoo,2.429757423947788,2.033654790547443
Chohtan,2.629039676386726,2.081807978978761
Gudha malani,3.2059919898529787,2.3379092391609957
Pachpadra,3.1555372555499077,2.2290675375672544
Ramsar,2.500715886904332,1.917184384781463
Sheo,2.205844768359063,1.8242482034287546
Siwana,4.550790644262239,2.9716550546934175
