SUB_DISTRICT,2017-10-20,2018-10-20
Bhanvad,10.928898137599708,6.13123127168756
Kalyanpur,14.906120738648816,5.808813953984369
Khambhalia,12.45048621206531,7.070378349063366
Okhamandal,4.94858776197065,3.276767366875095
