SUB_DISTRICT,2017-11-01,2018-11-01
Bhadra,3.1646345724962233,3.6093664779388095
Hanumangarh,3.4587606541830582,3.462462804575741
Nohar,3.6846662805221158,4.157453125307453
Pilihanga,2.6913641235037886,2.7419795430484397
Rawatsar,2.8695125550070886,2.9279864654651835
Sangaria,3.610605070391372,3.4143485437005254
Tihi,4.079080187576775,4.128382925851739
